"year","country","population","gdp","per_capita_gdp"
1874,"Angola",1408.23315,768.49829,507.864445
1874,"Argentina",2112,3336.1232,1478.8962
1874,"Australia",1822,6987,3834.797
1874,"Austria",4688,9286.596,1980.92918088737
1874,"Bahrain",37.221846,37.418631,1137.01485
1874,"Bangladesh",14794.729,3870.4238974359,291.510015
1874,"Belgium",5261,15203.09,2889.77190648166
1874,"Benin",572.05332,321.619905,523.22186
1874,"Bolivia",1521.8,529.272476,510.909170666667
1874,"Botswana",147.202135,26.6165125,168.27384
1874,"Brazil",10552,7686,728.3927
1874,"Burkina.Faso",1496.65595,368.30943,229.01833
1874,"Burma",4893.8,2809.06451612903,529.056512903226
1874,"Burundi",807.987125,150.97494,173.89215
1874,"Cambodia",2407.90697674419,333.658765,260.407065
1874,"Cameroon",1671.5655,581.889405,323.96379
1874,"Cape.Verde",50.070112,11.6809181,217.10907
1874,"Central.Africa.Republic",430.859585,172.480925,372.55031
1874,"Chad",891.86209,220.02718,229.5928
1874,"Chile",2068.435,2765.825,1337.158
1874,"China",361967,192867.8,532.09422
1874,"Colombia",2587.4,1691.05146666667,561.84064
1874,"Comoro.Islands",50.6357825,14.720016,270.53924
1874,"Congo",282.598965,175.68255,578.54547
1874,"Costa.Rica",158.333333333333,139.434094,548.16298
1874,"Cote.d.Ivoire",978.224095,528.2801,502.580255
1874,"Cuba",1374.6,1013.8375,552.842738983051
1874,"Denmark",1954,4096.17,2096.29989764585
1874,"Djibouti",20.5324255,15.974841,724.06192
1874,"Dominican.Rep.",278.4,245.20801,277.23705
1874,"Ecuador",1064.6,502.41802173913,481.809972463768
1874,"Egypt",7522.95348837209,5166.20930232558,672.273365116279
1874,"El.Salvador",528.533333333333,231.296708,391.799752
1874,"Equatorial.Guinea",72.232186,20.228312,260.62039
1874,"Eritrea.and.Ethiopia",7379.40085,1493.4641,188.344665
1874,"Finland",1873,2255.317,1204.12012813668
1874,"France",38044,82069.752,2157.23246766901
1874,"Gabon",142.193125,229.31811,1500.8573
1874,"Gambia",92.808729,29.2458675,293.261545
1874,"Germany",40450,85914.184,2123.96004944376
1874,"Ghana",1622.16279069767,776.906976744186,470.683465116279
1874,"Guatemala",1109.33333333333,471.2384,545.991236
1874,"Guinea",884.24919,139.15643,146.456335
1874,"Guinea.Bissau",196.058815,29.413022,139.61529
1874,"Haiti",1204.66666666667,330.118218666667,286.049073333333
1874,"Honduras",416.8,167.110484,381.708176
1874,"Hong.Kong",141.2,134.139534883721,738.399730232558
1874,"India",254672,138175.428571429,538.099285714286
1874,"Indonesia",34069.16,20162,591.7962
1874,"Iran",8654.90697674419,6509.90697674419,745.097995348837
1874,"Iraq",1676.09302325581,1273.39534883721,745.12801627907
1874,"Israel",416.85972,561.01439,1522.1604
1874,"Italy",28505,43130.4211968915,1513.08265907355
1874,"Jamaica",528.466666666667,289.511627906977,541.865839534884
1874,"Japan",35235,26644,756.1799
1874,"Jordan",273.627906976744,205.604651162791,744.273462790698
1874,"Kenya",2093.45665,706.650785,314.13788
1874,"Kuwait",46.9240285,647.314035,15602.56155
1874,"Laos",813.790697674419,178.98352,331.166615
1874,"Lebanon",492.093023255814,446.093023255814,891.536041860465
1874,"Lesotho",248.355655,45.790577,171.58584
1874,"Liberia",281.770255,154.19644,509.28258
1874,"Libya",328.76821,146.21167,413.877295
1874,"Madagascar",1580.19855,779.69196,459.188375
1874,"Malawi",963.282715,161.95684,156.467905
1874,"Malaysia",957,710.09756097561,675.993551219512
1874,"Mali",1261.1849,298.952715,220.5988
1874,"Mauritania",343.91544,82.778726,223.99919
1874,"Mauritius",164.59529,212.61835,1202.1613
1874,"Mexico",9674,7343.2,741.46794
1874,"Mongolia",673.302325581395,52.4873815,235.254055
1874,"Morocco",3900.18604651163,2265.90697674419,576.723011627907
1874,"Mozambique",2137.66405,1257.06146,547.263655
1874,"Namibia",158.59622,177.710575,1042.7976
1874,"Nepal",4796.8,1974.20930232558,410.181855813953
1874,"Netherlands",3745,10213,2727.10280373832
1874,"New.Zealand",367,1410.564,3843.499
1874,"Nicaragua",355.8,153.184532,445.379432
1874,"Niger",1118.7131,358.13917,297.92884
1874,"Nigeria",10874.6159,4246.6953,363.42659
1874,"North.Korea",4546.90697674419,2867.51162790698,628.751346511628
1874,"Norway",1783,2716.842960755,1523.74815521873
1874,"Oman",374.162790697674,47.135928,336.651645
1874,"Pakistan",12785.929,3859.47951282051,347.417045
1874,"Panama",187.6,176.864715733333,532.708053333333
1874,"Paraguay",391.466666666667,238.627731884058,455.445691304348
1874,"Peru",2754,1105.35070769231,537.9381
1874,"Philippines",5345.6,3404,630.0405875
1874,"Portugal",4431,4282,966.373279169488
1874,"Puerto.Rico",686.866666666667,482.601005,578.841085
1874,"Qatar",8.1357157,118.09621,16417.85505
1874,"Rwanda",834.291535,236.730095,264.06762
1874,"Sao.Tome.and.Principe",20.427778,8.6946236,396.103975
1874,"Saudi.Arabia",2369.44186046512,1333.13516,1205.26
1874,"Senegal",907.549065,592.770905,607.849815
1874,"Seychelles",11.2528895,11.1644341,923.31979
1874,"Sierra.Leone",713.776895,243.035745,316.874345
1874,"Singapore",98.6,90.3883720930232,737.630797674419
1874,"Somalia",833.77758,457.088745,510.187595
1874,"South.Africa",2882.44186046512,2898.67441860465,927.091627906977
1874,"South.Korea",9772,6131.9756097561,624.609729268293
1874,"Spain",16429,23968,1458.88368129527
1874,"Sri.Lanka",2885,2235,774.6967
1874,"Sudan",2753.50925,1172.652945,396.335
1874,"Swaziland",94.865877,35.4915565,348.172585
1874,"Sweden",4320,6389,1478.93518518518
1874,"Switzerland",2733,6550,2396.63373582144
1874,"Syria",1620.32558139535,1461.23255813953,890.955169767442
1874,"T.and.Tobago",143.2,235.667665,992.0087
1874,"Taiwan",2376,1351.41935483871,558.329477419355
1874,"Tanzania",2713.75915,596.58178,204.58708
1874,"Thailand",5954,3854.6,643.16392
1874,"Three.Small.Afr.",12.278559,4.7909152,363.12043
1874,"Togo",400.79112,119.3579965,277.14883
1874,"Tunisia",1240.55813953488,828.372093023256,655.930737209302
1874,"Turkey",12091.3255813953,10516.5348837209,861.0757
1874,"UAE",23.1810075,174.933415,8535.2583
1874,"UK",32501,110062.82,3386.44410941202
1874,"Uganda",1888.45165,672.9713,331.64245
1874,"Uruguay",387,896,2315.245
1874,"Venezuela",1753,1093.86,602.856813333333
1874,"Vietnam",11347.6279069767,6134.11627906977,526.038993023256
1874,"W.Bank.and.Gaza",454.209302325581,373.441860465116,797.040213953488
1874,"X24.Sm.E.Asia",1934.06976744186,1079.76744186047,555.126669767442
1874,"Yemen",2881.3023255814,673.980105,492.32879
1874,"Zaire",4640.54325,1371.7446,275.0958
1874,"Zambia",873.131055,299.397285,319.115485
1874,"Zimbabwe",975.78323,354.882625,338.462725
1874,"canada",4012,7437.108,1853.71585244267
1874,"usa",44212,111735,2527.25504387949
1875,"Afghanistan",4384.09302325581,872.07096875,352.25516875
1875,"Algeria",3976.11627906977,3129.6511627907,767.172562790698
1875,"Angola",1443.8829375,815.3733125,515.02178125
1875,"Argentina",2191,3581.68275,1520.96375
1875,"Australia",1874,7755,4138.207
1875,"Austria",4730,9333.498,1973.25539112051
1875,"Bahrain",38.2431375,40.10622125,1149.7443125
1875,"Bangladesh",15200.66625,4158.62087179487,294.77361875
1875,"Belgium",5303,15170.743,2860.78502734301
1875,"Benin",586.535,341.23730625,530.595625
1875,"Bolivia",1528.5,589.64892,527.513613333333
1875,"Botswana",150.92859375,28.240003125,170.645325
1875,"Brazil",10749,7872,732.3472
1875,"Burkina.Faso",1534.5441875,390.7746875,232.2458875
1875,"Burma",5056,2976.58064516129,535.348916129032
1875,"Burundi",828.44153125,160.18375,176.3428125
1875,"Cambodia",2424.88372093023,357.62378125,263.32245625
1875,"Cameroon",1713.881625,617.38210625,328.5294125
1875,"Cape.Verde",51.33765,12.393402875,220.1687875
1875,"Central.Africa.Republic",441.76690625,183.00150625,377.8006625
1875,"Chad",914.4398125,233.447875,232.82845
1875,"Chile",2100.268,2995.256,1426.13
1875,"China",362966,193649.75,532.617775
1875,"Colombia",2636.25,1775.65183333333,577.6603
1875,"Comoro.Islands",51.917640625,15.6178725,274.35195
1875,"Congo",289.75303125,186.3984125,586.6989125
1875,"Costa.Rica",163.666666666667,151.229005,571.5466
1875,"Cote.d.Ivoire",1002.98809375,560.502875,509.66311875
1875,"Cuba",1385.5,1106.895,572.585523728814
1875,"Denmark",1973,4166.19,2111.60162189559
1875,"Djibouti",21.052209375,16.94923625,734.266125
1875,"Dominican.Rep.",287.5,273.7710625,287.0995625
1875,"Ecuador",1077.5,542.950052173913,494.40644057971
1875,"Egypt",7641.44186046512,5314.51162790698,678.155581395349
1875,"El.Salvador",537.666666666667,249.98591,403.55364
1875,"Equatorial.Guinea",74.0607625,21.46215,264.2933125
1875,"Eritrea.and.Ethiopia",7566.2123125,1584.558875,190.99900625
1875,"Finland",1899,2300.04,1211.18483412322
1875,"France",38221,84815.043,2219.06917663065
1875,"Gabon",145.79278125,243.3055125,1522.008875
1875,"Gambia",95.15820625,31.029736875,297.39448125
1875,"Germany",40897,86388.848,2112.35171283957
1875,"Ghana",1632.95348837209,797.883720930233,478.632981395349
1875,"Guatemala",1116.66666666667,505.168,561.78242
1875,"Guinea",906.6341875,147.6443625,148.52034375
1875,"Guinea.Bissau",201.02209375,31.2070875,141.5828875
1875,"Haiti",1218.33333333333,368.553173333333,296.734866666667
1875,"Honduras",420,183.41243,401.09737
1875,"Hong.Kong",145.75,146.674418604651,752.267962790698
1875,"India",255091,138998.785714286,539.341507142857
1875,"Indonesia",34412.32,20481,595.1647
1875,"Iran",8714.88372093023,6624.88372093023,751.633944186047
1875,"Iraq",1700.11627906977,1307.74418604651,751.663195348837
1875,"Israel",428.2975,601.3092125,1539.20175
1875,"Italy",28630,44364.8589435137,1549.59339656003
1875,"Jamaica",535.833333333333,295.139534883721,543.564774418605
1875,"Japan",35436,28698,809.8544
1875,"Jordan",275.53488372093,209.255813953488,750.830553488372
1875,"Kenya",2146.4530625,749.75338125,318.565025
1875,"Kuwait",48.211528125,693.80731875,15777.2401875
1875,"Laos",828.488372093023,191.839,334.87419375
1875,"Lebanon",496.116279069767,457.116279069767,903.285602325581
1875,"Lesotho",254.64284375,48.58360125,174.004
1875,"Liberia",288.90334375,163.60175,516.4599
1875,"Libya",337.0910625,155.1299375,419.71006875
1875,"Madagascar",1620.2016875,827.24975,465.65971875
1875,"Malawi",987.66846875,171.8355,158.67300625
1875,"Malaysia",996.25,755.121951219512,679.36693902439
1875,"Mali",1293.112125,317.18751875,223.7077
1875,"Mauritania",352.62175,87.827865,227.1560125
1875,"Mauritius",168.7620625,225.5871375,1219.103375
1875,"Mexico",9791,7625.5,758.32425
1875,"Mongolia",674.627906976744,56.257284375,237.88784375
1875,"Morocco",3931.23255813953,2300.88372093023,580.146339534884
1875,"Mozambique",2191.7795625,1333.7367,554.97624375
1875,"Namibia",162.611125,188.55014375,1057.49375
1875,"Nepal",4821.5,2001.51162790698,413.482969767442
1875,"Netherlands",3788,10908,2879.61985216473
1875,"New.Zealand",406,1497.279,3687.879
1875,"Nicaragua",360.5,167.44139,463.17689
1875,"Niger",1147.033625,379.9840875,302.12755
1875,"Nigeria",11149.909625,4505.725125,368.5483625
1875,"North.Korea",4555.88372093023,2903.13953488372,634.919458139535
1875,"Norway",1803,2796.8495667563,1551.21994828414
1875,"Oman",375.953488372093,50.5214625,340.42063125
1875,"Pakistan",13136.74875,4124.58114102564,351.30655625
1875,"Panama",190.5,197.908874666667,554.958866666667
1875,"Paraguay",393.333333333333,266.602689855072,477.578939130435
1875,"Peru",2791,1143.01658461538,538.8204
1875,"Philippines",5416.25,3465.25,631.566134375
1875,"Portugal",4458,4277,959.398833557649
1875,"Puerto.Rico",697.333333333333,538.81678125,599.43295625
1875,"Qatar",8.358943125,126.5784625,16601.6613125
1875,"Rwanda",855.41184375,251.16959375,267.789125
1875,"Sao.Tome.and.Principe",20.9449125,9.2249575,401.68626875
1875,"Saudi.Arabia",2377.3023255814,1428.8875,1218.7535
1875,"Senegal",930.52390625,628.92733125,616.41624375
1875,"Seychelles",11.537759375,11.845415625,936.3321375
1875,"Sierra.Leone",731.84634375,257.85985625,321.34005625
1875,"Singapore",102.25,98.6604651162791,751.502772093023
1875,"Somalia",854.884875,484.96915625,517.37766875
1875,"South.Africa",2966.3023255814,3077.09302325581,944.396534883721
1875,"South.Korea",9776.75,6192.21951219512,629.757336585366
1875,"Spain",16487,24670,1496.33044216656
1875,"Sri.Lanka",2908,2270,780.6052
1875,"Sudan",2823.2150625,1244.17963125,401.92055
1875,"Swaziland",97.26743125,37.656385625,353.07938125
1875,"Sweden",4362,6338,1453.00320953691
1875,"Switzerland",2750,7275,2645.45454545455
1875,"Syria",1629.90697674419,1492.79069767442,902.726837209302
1875,"T.and.Tobago",148,263.11940625,1027.298725
1875,"Taiwan",2383.75,1366.77419354839,560.385196774194
1875,"Tanzania",2782.4586875,632.97065,207.470325
1875,"Thailand",5998.75,3940.5,651.96355
1875,"Three.Small.Afr.",12.58939375,5.08314,368.2378875
1875,"Togo",410.93725,126.638310625,281.0546875
1875,"Tunisia",1256.6976744186,849.46511627907,661.750146511628
1875,"Turkey",12165.9069767442,10713.4186046512,870.0994
1875,"UAE",23.817046875,187.49799375,8630.814875
1875,"UK",32839,112758.236,3433.66838210664
1875,"Uganda",1936.2583125,714.0196,336.3162875
1875,"Uruguay",399,775,1942.356
1875,"Venezuela",1784,1132.075,611.254016666667
1875,"Vietnam",11552.5348837209,6337.39534883721,531.19521627907
1875,"W.Bank.and.Gaza",460.511627906977,386.302325581395,808.654567441861
1875,"X24.Sm.E.Asia",1941.83720930233,1095.20930232558,560.172137209302
1875,"Yemen",2891.62790697674,722.38868125,497.8406625
1875,"Zaire",4758.0198125,1455.415,278.972725
1875,"Zambia",895.23459375,317.65920625,323.61278125
1875,"Zimbabwe",1000.4854375,376.52890625,343.23268125
1875,"canada",4071,7262.528,1783.9665929747
1875,"usa",45245,117573,2598.58547905846
1876,"Afghanistan",4419.51162790698,930.5100225,356.1551825
1876,"Algeria",4016.13953488372,3215.58139534884,777.598595348837
1876,"Angola",1479.532725,862.248335,522.1791175
1876,"Argentina",2270,3827.2423,1563.0313
1876,"Australia",1929,7730,4007.258
1876,"Austria",4772,9544.557,2000.1167225482
1876,"Bahrain",39.264429,42.7938115,1162.473775
1876,"Bangladesh",15606.6035,4446.81784615385,298.0372225
1876,"Belgium",5345,15364.825,2874.61646398503
1876,"Benin",601.01668,360.8547075,537.96939
1876,"Bolivia",1535.2,650.025364,544.118056
1876,"Botswana",154.6550525,29.86349375,173.01681
1876,"Brazil",10951,8062,736.1885
1876,"Burkina.Faso",1572.432425,413.239945,235.473445
1876,"Burma",5218.2,3144.09677419355,541.641319354839
1876,"Burundi",848.8959375,169.39256,178.793475
1876,"Cambodia",2441.86046511628,381.5887975,266.2378475
1876,"Cameroon",1756.19775,652.8748075,333.095035
1876,"Cape.Verde",52.605188,13.10588765,223.228505
1876,"Central.Africa.Republic",452.6742275,193.5220875,383.051015
1876,"Chad",937.017535,246.86857,236.0641
1876,"Chile",2132.427,2963.842,1389.891
1876,"China",363967,194431.7,533.14133
1876,"Colombia",2685.1,1860.2522,593.47996
1876,"Comoro.Islands",53.19949875,16.515729,278.16466
1876,"Congo",296.9070975,197.114275,594.852355
1876,"Costa.Rica",169,163.023916,594.93022
1876,"Cote.d.Ivoire",1027.7520925,592.72565,516.7459825
1876,"Cuba",1396.4,1199.9525,592.328308474576
1876,"Denmark",1994,4247.88,2130.33099297894
1876,"Djibouti",21.57199325,17.9236315,744.47033
1876,"Dominican.Rep.",296.6,302.334115,296.962075
1876,"Ecuador",1090.4,583.482082608696,507.002908695652
1876,"Egypt",7759.93023255814,5462.81395348837,684.037797674419
1876,"El.Salvador",546.8,268.675112,415.307528
1876,"Equatorial.Guinea",75.889339,22.695988,267.966235
1876,"Eritrea.and.Ethiopia",7753.023775,1675.65365,193.6533475
1876,"Finland",1928,2427.82,1259.24273858921
1876,"France",38398,77879.571,2028.21946455545
1876,"Gabon",149.3924375,257.292915,1543.16045
1876,"Gambia",97.5076835,32.81360625,301.5274175
1876,"Germany",41491,85914.184,2070.67036224723
1876,"Ghana",1643.74418604651,818.860465116279,486.582497674419
1876,"Guatemala",1124,539.0976,577.573604
1876,"Guinea",929.019185,156.132295,150.5843525
1876,"Guinea.Bissau",205.9853725,33.001153,143.550485
1876,"Haiti",1232,406.988128,307.42066
1876,"Honduras",423.2,199.714376,420.486564
1876,"Hong.Kong",150.3,159.209302325581,766.136195348837
1876,"India",255512,139822.142857143,540.583728571429
1876,"Indonesia",34760.32,21028,604.9426
1876,"Iran",8774.86046511628,6739.86046511628,758.169893023256
1876,"Iraq",1724.13953488372,1342.09302325581,758.198374418605
1876,"Israel",439.73528,641.604035,1556.2431
1876,"Italy",28837,43430.5918833845,1506.07177873511
1876,"Jamaica",543.2,300.767441860465,545.263709302326
1876,"Japan",35713,28019,784.5602
1876,"Jordan",277.441860465116,212.906976744186,757.387644186047
1876,"Kenya",2199.449475,792.8559775,322.99217
1876,"Kuwait",49.49902775,740.3006025,15951.918825
1876,"Laos",843.186046511628,204.69448,338.5817725
1876,"Lebanon",500.139534883721,468.139534883721,915.035162790698
1876,"Lesotho",260.9300325,51.3766255,176.42216
1876,"Liberia",296.0364325,173.00706,523.63722
1876,"Libya",345.413915,164.048205,425.5428425
1876,"Madagascar",1660.204825,874.80754,472.1310625
1876,"Malawi",1012.0542225,181.71416,160.8781075
1876,"Malaysia",1035.5,800.146341463415,682.740326829268
1876,"Mali",1325.03935,335.4223225,226.8166
1876,"Mauritania",361.32806,92.877004,230.312835
1876,"Mauritius",172.928835,238.555925,1236.04545
1876,"Mexico",9910,7907.8,775.18056
1876,"Mongolia",675.953488372093,60.02718725,240.5216325
1876,"Morocco",3962.27906976744,2335.86046511628,583.56966744186
1876,"Mozambique",2245.895075,1410.41194,562.6888325
1876,"Namibia",166.62603,199.3897125,1072.1899
1876,"Nepal",4846.2,2028.81395348837,416.78408372093
1876,"Netherlands",3832,11074,2889.87473903967
1876,"New.Zealand",434,1572.432,3623.115
1876,"Nicaragua",365.2,181.698248,480.974348
1876,"Niger",1175.35415,401.829005,306.32626
1876,"Nigeria",11425.20335,4764.75495,373.670135
1876,"North.Korea",4564.86046511628,2938.76744186047,641.087569767442
1876,"Norway",1829,2876.0107619353,1572.44984250153
1876,"Oman",377.744186046512,53.906997,344.1896175
1876,"Pakistan",13487.5685,4389.68276923077,355.1960675
1876,"Panama",193.4,218.9530336,577.20968
1876,"Paraguay",395.2,294.577647826087,499.712186956522
1876,"Peru",2828,1180.68246153846,539.7027
1876,"Philippines",5486.9,3526.5,633.09168125
1876,"Portugal",4484,4177,931.534344335415
1876,"Puerto.Rico",707.8,595.0325575,620.0248275
1876,"Qatar",8.58217055,135.060715,16785.467575
1876,"Rwanda",876.5321525,265.6090925,271.51063
1876,"Sao.Tome.and.Principe",21.462047,9.7552914,407.2685625
1876,"Saudi.Arabia",2385.16279069767,1524.63984,1232.247
1876,"Senegal",953.4987475,665.0837575,624.9826725
1876,"Seychelles",11.82262925,12.52639715,949.344485
1876,"Sierra.Leone",749.9157925,272.6839675,325.8057675
1876,"Singapore",105.9,106.932558139535,765.374746511628
1876,"Somalia",875.99217,512.8495675,524.5677425
1876,"South.Africa",3050.16279069767,3255.51162790698,961.701441860465
1876,"South.Korea",9781.5,6252.46341463415,634.904943902439
1876,"Spain",16545,25136,1519.25052886068
1876,"Sri.Lanka",2930,2311,788.7372
1876,"Sudan",2892.920875,1315.7063175,407.5061
1876,"Swaziland",99.6689855,39.82121475,357.9861775
1876,"Sweden",4406,6781,1539.0376758965
1876,"Switzerland",2768,7109,2568.28034682081
1876,"Syria",1639.48837209302,1524.3488372093,914.498504651163
1876,"T.and.Tobago",152.8,290.5711475,1062.58875
1876,"Taiwan",2391.5,1382.12903225806,562.440916129032
