""	"year"	"country"	"population"	"gdp"	"per_capita_gdp"
"1815"	"1999"	"Norway"	"4463.377"	"109221"	"24470.48501616601"
"1816"	"1999"	"Portugal"	"10283.381"	"137341"	"13355.6269090876"
"1817"	"1999"	"Spain"	"39953.263"	"594177"	"14871.8015847667"
"1818"	"1999"	"Sweden"	"8858"	"176425"	"19917.024158952358"
"1819"	"1999"	"Switzerland"	"7232.809"	"157653"	"21796.925648112647"
"1820"	"1999"	"UK"	"59293.32"	"1157194"	"19516.43119326089"
"1821"	"2000"	"Austria"	"8113.413"	"167878"	"20691.415560874324"
"1822"	"2000"	"Belgium"	"10263.618"	"212010"	"20656.45857045732"
"1823"	"2000"	"Denmark"	"5337.416"	"122628"	"22975.162513096224"
"1824"	"2000"	"Finland"	"5168.595"	"102185"	"19770.363125762415"
"1825"	"2000"	"France"	"61137"	"1248521"	"20421.69226491323"
"1826"	"2000"	"Germany"	"82187.909"	"1556928"	"18943.516375383148"
"1827"	"2000"	"Italy"	"57719.337"	"1083598"	"18773.56976570954"
"1828"	"2000"	"Netherlands"	"15907.853"	"352541"	"22161.44441364903"
"1829"	"2000"	"Norway"	"4492.4"	"112768"	"25101.949959932335"
"1830"	"2000"	"Portugal"	"10335.597"	"142770"	"13813.4255815121"
"1831"	"2000"	"Spain"	"40016.081"	"625120"	"15621.7196781464"
"1832"	"2000"	"Sweden"	"8872"	"183739"	"20709.98647430117"
"1833"	"2000"	"Switzerland"	"7266.92"	"163323"	"22474.85867465171"
"1834"	"2000"	"UK"	"59522.468"	"1211453"	"20352.869104822737"
"1835"	"2001"	"Austria"	"8131.69"	"169244"	"20812.893752713153"
"1836"	"2001"	"Belgium"	"10291.679"	"213668"	"20761.23827803024"
"1837"	"2001"	"Denmark"	"5355.826"	"123502"	"23059.374968492255"
"1838"	"2001"	"Finland"	"5180.309"	"104880"	"20245.896528566154"
"1839"	"2001"	"France"	"61479"	"1271617"	"20683.76193496966"
"1840"	"2001"	"Germany"	"82280.551"	"1576223"	"19156.68989625507"
"1841"	"2001"	"Italy"	"57844.924"	"1103028"	"19068.708604405805"
"1842"	"2001"	"Netherlands"	"16017.445"	"359326"	"22433.415566590054"
"1843"	"2001"	"Norway"	"4515.195"	"114993"	"25468.003043057943"
"1844"	"2001"	"Portugal"	"10386.753"	"145636"	"14021.3211963354"
"1845"	"2001"	"Spain"	"40087.104"	"647941"	"16163.3277375188"
"1846"	"2001"	"Sweden"	"8940"	"186757"	"20890.044742729304"
"1847"	"2001"	"Switzerland"	"7311.237"	"165191"	"22594.124633081927"
"1848"	"2001"	"UK"	"59723.243"	"1229700"	"20589.97365565028"
"1849"	"2002"	"Austria"	"8148.312"	"170755"	"20955.874050969083"
"1850"	"2002"	"Belgium"	"10311.97"	"216891"	"21032.935510867468"
"1851"	"2002"	"Denmark"	"5374.693"	"124062"	"23082.620718988044"
"1852"	"2002"	"Finland"	"5193.039"	"106570"	"20521.702224843684"
"1853"	"2002"	"France"	"61829"	"1284653"	"20777.515405392292"
"1854"	"2002"	"Germany"	"82350.671"	"1576223"	"19140.37834615822"
"1855"	"2002"	"Italy"	"57926.999"	"1106823"	"19107.20422440665"
"1856"	"2002"	"Netherlands"	"16122.83"	"359553"	"22300.8615733094"
"1857"	"2002"	"Norway"	"4535.591"	"116716"	"25733.360878438994"
"1858"	"2002"	"Portugal"	"10433.867"	"146782"	"14067.8427279167"
"1859"	"2002"	"Spain"	"40152.517"	"665441"	"16572.8340268183"
"1860"	"2002"	"Sweden"	"8954"	"191266"	"21360.955997319634"
"1861"	"2002"	"Switzerland"	"7361.757"	"165907"	"22536.332019652375"
"1862"	"2002"	"UK"	"59912.431"	"1254905"	"20945.65316503348"
"1863"	"2003"	"Austria"	"8162.656"	"172763"	"21165.047259127423"
"1864"	"2003"	"Belgium"	"10330.824"	"219074"	"21205.859280924735"
"1865"	"2003"	"Denmark"	"5394.138"	"124543"	"23088.582457475135"
"1866"	"2003"	"Finland"	"5204.405"	"108490"	"20845.802738257305"
"1867"	"2003"	"France"	"62171"	"1298819"	"20891.074616782746"
"1868"	"2003"	"Germany"	"82398.326"	"1572784"	"19087.572240241872"
"1869"	"2003"	"Italy"	"57998.353"	"1107193"	"19090.076575105504"
"1870"	"2003"	"Netherlands"	"16223.248"	"360759"	"22237.1623734039"
"1871"	"2003"	"Norway"	"4555.4"	"117891"	"25879.3958818106"
"1872"	"2003"	"Portugal"	"10479.955"	"145636"	"13896.6245561169"
"1873"	"2003"	"Spain"	"40217.413"	"686076"	"17059.1778242922"
"1874"	"2003"	"Sweden"	"8970"	"194945"	"21732.998885172798"
"1875"	"2003"	"Switzerland"	"7408.319"	"165515"	"22341.775509396935"
"1876"	"2003"	"UK"	"60094.648"	"1289685"	"21460.896151683923"
"1877"	"2004"	"Austria"	"8174.762"	"176795"	"21626.929322223696"
"1878"	"2004"	"Belgium"	"10348.276"	"225609"	"21801.60250847581"
"1879"	"2004"	"Denmark"	"5413.392"	"127175"	"23492.664118911027"
"1880"	"2004"	"Finland"	"5214.512"	"112500"	"21574.4061956325"
"1881"	"2004"	"France"	"62534"	"1329614"	"21262.257332011388"
"1882"	"2004"	"Germany"	"82424.609"	"1589449"	"19283.670487293424"
"1883"	"2004"	"Italy"	"58057.477"	"1120504"	"19299.908606087032"
"1884"	"2004"	"Netherlands"	"16318.199"	"368824"	"22602.004056942802"
"1885"	"2004"	"Norway"	"4574.56"	"122439"	"26765.197089993355"
"1886"	"2004"	"Portugal"	"10524.145"	"147841"	"14047.7920059064"
"1887"	"2004"	"Spain"	"40280.78"	"708466"	"17588.1897023841"
"1888"	"2004"	"Sweden"	"8986"	"200316"	"22292.009793011348"
"1889"	"2004"	"Switzerland"	"7450.867"	"169781"	"22786.744146687895"
"1890"	"2004"	"UK"	"60270.708"	"1331721"	"22095.6588065964"
"1891"	"2005"	"Austria"	"8184.691"	"181215"	"22140.725899120687"
"1892"	"2005"	"Belgium"	"10364.388"	"230572"	"22246.56197741729"
"1893"	"2005"	"Denmark"	"5432.335"	"130227"	"23972.564284050964"
"1894"	"2005"	"Finland"	"5223.442"	"115650"	"22140.573208240847"
"1895"	"2005"	"France"	"62912"	"1354877"	"21536.066251271615"
"1896"	"2005"	"Germany"	"82431.39"	"1600575"	"19417.057021603057"
"1897"	"2005"	"Italy"	"58103.033"	"1128348"	"19419.777965807738"
"1898"	"2005"	"Netherlands"	"16407.491"	"376200"	"22928.55135498779"
"1899"	"2005"	"Norway"	"4593.041"	"125745"	"27377.286638634403"
"1900"	"2005"	"Portugal"	"10566.212"	"149172"	"14117.8314423371"
"1901"	"2005"	"Spain"	"40341.462"	"733971"	"18193.9613393288"
"1902"	"2005"	"Sweden"	"9002"	"206926"	"22986.669628971336"
"1903"	"2005"	"Switzerland"	"7489.37"	"174195"	"23258.96570739595"
"1904"	"2005"	"UK"	"60441.457"	"1361019"	"22517.971398340047"
"1905"	"2006"	"Austria"	"8192.88"	"187557"	"22892.68242669245"
"1906"	"2006"	"Belgium"	"10379.067"	"237490"	"22881.6328095772"
"1907"	"2006"	"Denmark"	"5450.661"	"134525"	"24680.492879670925"
"1908"	"2006"	"Finland"	"5231.372"	"121317"	"23190.283543208167"
"1909"	"2006"	"France"	"63293"	"1387394"	"21920.18074668605"
"1910"	"2006"	"Germany"	"82422.299"	"1651794"	"20040.620318052523"
"1911"	"2006"	"Italy"	"58133.509"	"1150914"	"19797.77274411562"
"1912"	"2006"	"Netherlands"	"16491.461"	"388991"	"23587.418967913152"
"1913"	"2006"	"Norway"	"4610.82"	"128637"	"27898.942053691102"
"1914"	"2006"	"Portugal"	"10605.87"	"151260"	"14261.913449816"
"1915"	"2006"	"Spain"	"40397.842"	"763330"	"18895.316239912"
"1916"	"2006"	"Sweden"	"9017"	"215617"	"23912.276810469113"
"1917"	"2006"	"Switzerland"	"7523.934"	"180466"	"23985.590516875876"
"1918"	"2006"	"UK"	"60609.153"	"1400488"	"23106.872983359463"
"1919"	"2007"	"Austria"	"8199.783"	"194122"	"23674.041130112837"
"1920"	"2007"	"Belgium"	"10392.226"	"243666"	"23446.949671802748"
"1921"	"2007"	"Denmark"	"5468.12"	"136677"	"24995.2451665289"
"1922"	"2007"	"Finland"	"5238.46"	"126412"	"24131.519568728214"
"1923"	"2007"	"France"	"63682"	"1419304"	"22287.365346565748"
"1924"	"2007"	"Germany"	"82400.996"	"1693088"	"20546.93610742278"
"1925"	"2007"	"Italy"	"58147.733"	"1169329"	"20109.623190297032"
"1926"	"2007"	"Netherlands"	"16570.613"	"402995"	"24319.86070762741"
"1927"	"2007"	"Norway"	"4627.926"	"129643"	"28013.196408067026"
"1928"	"2007"	"Portugal"	"10642.836"	"154132"	"14482.2301123498"
"1929"	"2007"	"Spain"	"40448.191"	"790809"	"19551.1586661564"
"1930"	"2007"	"Sweden"	"9031"	"221223"	"24495.9583656295"
"1931"	"2007"	"Switzerland"	"7554.661"	"186963"	"24748.033035499542"
"1932"	"2007"	"UK"	"60776.238"	"1436901"	"23642.480141663258"
"1933"	"2008"	"Austria"	"8205.533"	"198004"	"24130.547034543644"
"1934"	"2008"	"Belgium"	"10403.951"	"246103"	"23654.763464380027"
"1935"	"2008"	"Denmark"	"5484.723"	"135037"	"24620.568805389077"
"1936"	"2008"	"Finland"	"5244.749"	"127676"	"24343.58631843011"
"1937"	"2008"	"France"	"64058"	"1423562"	"22223.01664116894"
"1938"	"2008"	"Germany"	"82369.548"	"1713405"	"20801.437443847575"
"1939"	"2008"	"Italy"	"58145.321"	"1157636"	"19909.35779682083"
"1940"	"2008"	"Netherlands"	"16645.313"	"411055"	"24694.93965057912"
"1941"	"2008"	"Norway"	"4644.457"	"132365"	"28499.56410404919"
"1942"	"2008"	"Portugal"	"10676.91"	"154132"	"14436.0119173057"
"1943"	"2008"	"Spain"	"40491.051"	"797927"	"19706.2555871914"
"1944"	"2008"	"Sweden"	"9045"	"220781"	"24409.176340519625"
"1945"	"2008"	"Switzerland"	"7581.52"	"190328"	"25104.200740748558"
"1946"	"2008"	"UK"	"60943.912"	"1446959"	"23742.469961560724"
