"Country","start_year","end_year","Delta_Population","Delta_GDP","Delta_Per_Capita_GDP","pct_change_Population","pct_change_GDP","pct_change_Per_Capita_GDP"
"Sweden",1870,1875,198,679,93.9734304783124,0.0475504322766571,0.119985863226719,0.0691474402741991
"Sweden",1875,1880,210,611,66.9005524928366,0.0481430536451169,0.0964026506784475,0.0460429488756316
"Sweden",1880,1885,92,863,155.053356323598,0.0201224846894138,0.124190531011656,0.102015246094617
"Sweden",1885,1890,116,644,94.0805385504211,0.0248713550600343,0.0824372759856631,0.0561689236814086
"Sweden",1890,1895,116,1155,193.993388847868,0.0242677824267782,0.13658940397351,0.109660406657144
"Sweden",1895,1900,221,1692,245.880425813736,0.0451388888888889,0.176048278014775,0.125255495243372
"Sweden",1900,1905,161,1185,157.13627379272,0.0314637482900137,0.104839423161992,0.0711374248427273
"Sweden",1905,1910,221,2777,409.911519962877,0.041871921182266,0.222373478539398,0.173247357652472
"Sweden",1910,1915,197,2546,350.971914454313,0.0358246953991635,0.166786767114314,0.126432660175845
"Sweden",1915,1920,180,469,-15.9713431517275,0.0316011235955056,0.026332041996519,-0.00510767338118241
"Sweden",1920,1925,169,2358,303.101370986041,0.0287610619469027,0.128993435448578,0.0974301781134562
"Sweden",1925,1930,86,5762,891.924765314887,0.0142266335814723,0.279193720321737,0.261250373404811
"Sweden",1930,1935,111,3362,462.037096604516,0.0181047137497961,0.127348484848485,0.107301115124329
"Sweden",1935,1940,114,3162,411.964343938592,0.0182633771227171,0.106242860022848,0.0864014997266545
"Sweden",1940,1945,279,3263,273.968878921258,0.0438955317809943,0.0991070343822136,0.0528898734790279
"Sweden",1945,1950,379,11291,1315.07706945889,0.0571213262999246,0.312018128057037,0.241123507222475
"Sweden",1950,1955,248,6827,708.934140217813,0.0353578557171372,0.143792914613084,0.104731961318668
"Sweden",1955,1960,218,11459,1314.01110756012,0.0300192784356926,0.211011877359359,0.175717680933645
"Sweden",1960,1965,254,19658,2253.01751139838,0.0339572192513369,0.298917340794356,0.256258302190558
"Sweden",1965,1970,309,19225,1965.9450700738,0.0399534522885958,0.225059118259933,0.177994183839652
"Sweden",1970,1975,150,14766,1564.06186028748,0.0186497575531518,0.141102946094967,0.120211277363825
"Sweden",1975,1980,117,5370,441.001762092408,0.0142804833394361,0.0449699781430832,0.0302574044435958
"Sweden",1980,1985,40,9226,1032.97722245041,0.00481347773766546,0.0739363535096928,0.0687917482234189
"Sweden",1985,1990,209,18179,1732.06715206111,0.0250299401197605,0.135655067943198,0.107923801533556
"Sweden",1990,1995,268,3097,-189.002059859646,0.0313120691669588,0.0203498304728362,-0.0106294098768543
"Sweden",1995,2000,45,28454,3117.93934617157,0.00509799478871644,0.183237273400522,0.177235731774842
"Sweden",2000,2005,130,23187,2276.68315467017,0.0146528403967538,0.12619530965119,0.109931658212104
"Switzerland",1870,1875,95,1694,543.382982366033,0.0357815442561205,0.303529833363197,0.258498802756104
"Switzerland",1875,1880,89,-320,-195.648275641231,0.0323636363636364,-0.0439862542955326,-0.0739563928540736
"Switzerland",1880,1885,57,1313,405.166105877293,0.0200774920746742,0.188785046728972,0.165386998502608
"Switzerland",1885,1890,55,1121,326.660968938332,0.0189917127071823,0.135582970488631,0.11441825907661
"Switzerland",1890,1895,163,1472,306.163700971574,0.0552355133852931,0.156779209713495,0.0962284675223256
"Switzerland",1895,1900,186,1788,345.233257429789,0.0597302504816956,0.164625725071356,0.098983184203698
"Switzerland",1900,1905,161,894,80.0006128899513,0.0487878787878788,0.070677523914934,0.0208713750127946
"Switzerland",1905,1910,274,2634,418.160516475998,0.0791678705576423,0.194491619286716,0.106863586171707
"Switzerland",1910,1915,148,481.31918181818,-41.1272598960768,0.0396251673360107,0.0297533029497546,-0.00949559966074345
"Switzerland",1915,1920,-6,67.4304545454543,24.0316841837648,-0.00154519701261911,0.00404785463704235,0.00560170739118794
"Switzerland",1920,1925,33,4339.52436363636,1073.44225073294,0.00851173587825638,0.259451711162874,0.248822067564824
"Switzerland",1925,1930,141,4236.131,858.180233733454,0.0360613810741688,0.201095461658842,0.159289867955091
"Switzerland",1930,1935,104,-758.217999999997,-338.814129357312,0.0256726734139719,-0.0299674267100976,-0.0542474237310722
"Switzerland",1935,1940,71,2488.933,489.716706332865,0.0170878459687124,0.101410342511753,0.0829058147506701
"Switzerland",1940,1945,186,7170.105,1355.46997036006,0.0440132513014671,0.265243902439024,0.211904064303563
"Switzerland",1945,1950,282,8342.775,1311.60744981827,0.0639165911151405,0.243924920089263,0.169194023739631
"Switzerland",1950,1955,286,11572,1803.1691315753,0.0609288453344695,0.271994358914091,0.19894408047043
"Switzerland",1955,1960,382,12676,1589.86509259717,0.0767068273092369,0.23423323539738,0.146303900089323
"Switzerland",1960,1965,581,19402,2046.88513902087,0.108355091383812,0.290479541269295,0.164319586115759
"Switzerland",1965,1970,324,19740,2400.00444626054,0.0545179202423019,0.229015604153373,0.165476262244056
"Switzerland",1970,1975,136.5,4359,320.395967335211,0.0217807563427477,0.0411478736961344,0.0189542788246544
"Switzerland",1975,1980,-18.2709999999997,9615,1555.10476366327,-0.0028532833606621,0.0871760929878325,0.0902869907167909
"Switzerland",1980,1985,178.541,8652,807.334294483797,0.0279615656697669,0.0721547173273065,0.0429910544649066
"Switzerland",1985,1990,272.856,18339,1900.75011292681,0.0415700123557041,0.14264823702367,0.0970441002226615
"Switzerland",1990,1995,320.48,594.535105063755,-879.082283538497,0.0468769243776096,0.00404720970091051,-0.0409118910536328
"Switzerland",1995,2000,109.814,15828.4648949362,1866.73367202303,0.0153433524667652,0.107315602463924,0.0905824121207007
"Switzerland",2000,2005,222.45,10872,784.107032744239,0.0306113181375328,0.0665674767179148,0.0348881852426772
"Syria",1870,1875,47.9069767441899,157.79069767442,58.8583372093019,0.0302825390291972,0.118195279156869,0.069748233533189
"Syria",1875,1880,47.9069767441802,157.79069767442,58.858337209303,0.0293924606911472,0.105701822713819,0.065200606410748
"Syria",1880,1885,47.9069767441899,157.79069767442,58.858337209305,0.0285532115432619,0.0955970412116949,0.0612096970451858
"Syria",1885,1890,47.9069767441799,157.79069767441,58.8583372093,0.0277605584454052,0.087255658436209,0.0576791723781001
"Syria",1890,1895,47.9069767441902,157.79069767442,58.8583372093001,0.0270107256182333,0.080253119640429,0.0545337129485244
"Syria",1895,1900,47.9069767441899,157.79069767442,58.8583372092999,0.0263003344994021,0.0742910325194359,0.0517135794511922
"Syria",1900,1905,47.9069767441799,157.79069767442,58.8583372093101,0.0256263528475074,0.0691535443102487,0.0491707822943453
"Syria",1905,1910,47.9069767441899,157.79069767442,58.8583372093001,0.0249860514761198,0.0646806482364163,0.0468663282700357
"Syria",1910,1915,109.87932118164,404.17258076681,92.5286293526099,0.0559109508296514,0.155611057644024,0.0703781487833291
"Syria",1915,1920,202.83783783784,773.74540540541,143.03406756756,0.097746809064862,0.257786399858408,0.101639838117443
"Syria",1920,1925,202.83783783784,773.7454054054,143.03406756757,0.0890431274841322,0.204952446526234,0.092262311692666
"Syria",1925,1930,202.83783783784,773.74540540541,143.03406756757,0.081762719250464,0.170091730272921,0.0844690059384071
"Syria",1930,1935,202.83783783784,773.7454054054,143.03406756757,0.0755828591570579,0.145366150253233,0.0778897372593095
"Syria",1935,1940,202.83783783783,773.745405405411,143.03406756757,0.0702715355805216,0.126916750788467,0.0722613218837722
"Syria",1940,1945,202.83783783784,773.74540540541,143.03406756756,0.065657670268143,0.112623004937736,0.0673915214593553
"Syria",1945,1950,202.83783783784,773.745405405401,143.03406756757,0.0616123470979402,0.101222969898988,0.0631366467734552
"Syria",1950,1955,443.446,3552.275,630.7653,0.126880114449213,0.421999863145775,0.261891093066426
"Syria",1955,1960,594.111,1734.05,-15.7996000000003,0.150849091240555,0.144866441420048,-0.0051984892676118
"Syria",1960,1965,793.321,5000.123,488.472,0.175027252828812,0.36486485993438,0.161560168654009
"Syria",1965,1970,932.175,3451.263,28.3667,0.175027479037259,0.184518431296903,0.00807721658114889
"Syria",1970,1975,1157.495,19150.303,2029.8454,0.184960881603272,0.864361720494035,0.573352980971959
"Syria",1975,1980,1358.034,15791.634,937.7217,0.183133330132851,0.382310977193721,0.168347593237176
"Syria",1980,1985,1707.061,8830.18399999999,-217.4632,0.194568307448429,0.154651342573363,-0.0334153990509159
"Syria",1985,1990,1955.403,4966.452,-589.7241,0.186572808557643,0.075331968966903,-0.0937496989465203
"Syria",1990,1995,1873.611,31804,1476.1452,0.150659703252947,0.448613422856659,0.258941655535697
"Syria",1995,2000,1996.002,17447,191.4691,0.13948636225173,0.169886463222263,0.026678778046307
"Syria",2000,2005,2143.093,23154,399.1081,0.131432467709523,0.192717133463731,0.0541655546961384
"T.and.Tobago",1870,1875,24,137.25870625,176.450125,0.193548387096774,1.09056048671269,0.207381342579632
"T.and.Tobago",1875,1880,24,137.25870625,176.450125,0.162162162162162,0.521659379694651,0.171761261555153
"T.and.Tobago",1880,1885,24,137.25870625,176.450125,0.13953488372093,0.342822701752959,0.14658383681945
"T.and.Tobago",1885,1890,24,137.25870625,176.450125,0.122448979591837,0.255300049146792,0.127843976264364
"T.and.Tobago",1890,1895,24,137.25870625,176.450125,0.109090909090909,0.203377709831459,0.113352537190302
"T.and.Tobago",1895,1900,24,137.25870625,176.450125,0.0983606557377049,0.169005714639623,0.101811900008206
"T.and.Tobago",1900,1905,30,137.25870625,176.450125,0.111940298507463,0.144572188589962,0.0924040664358845
"T.and.Tobago",1905,1910,33,137.25870625,176.450125,0.110738255033557,0.126311114345759,0.0845878089207093
"T.and.Tobago",1910,1915,31,137.25870625,176.450125,0.0936555891238671,0.112145847392378,0.0779907428656092
"T.and.Tobago",1915,1920,27,137.25870625,176.450125,0.074585635359116,0.100837356588908,0.0723482491679726
"T.and.Tobago",1920,1925,-7,137.25870625,176.450125,-0.0179948586118252,0.0916005947521312,0.0674671210813344
"T.and.Tobago",1925,1930,23,137.25870625,176.450125,0.0602094240837696,0.0839140205607259,0.0632029968407748
"T.and.Tobago",1930,1935,30,137.25870625,176.450125,0.0740740740740741,0.0774175986000401,0.0594458415077624
"T.and.Tobago",1935,1940,41,137.25870625,176.450125,0.0942528735632184,0.0718547745095624,0.0561103165246855
"T.and.Tobago",1940,1945,71,137.25870625,176.450125,0.149159663865546,0.0670377892774143,0.0531292192176727
"T.and.Tobago",1945,1950,85,137.25870625,176.450125,0.155393053016453,0.0628260685339098,0.0504489081189297
"T.and.Tobago",1950,1955,88.8,789,641.9871,0.140506329113924,0.339793281653747,0.174735508541989
"T.and.Tobago",1955,1960,120.35,2147,1934.9282,0.166967258601554,0.690131790421087,0.448311236947722
"T.and.Tobago",1960,1965,98.105,1345,779.073899999999,0.11663199191583,0.255800684670978,0.124632562785217
"T.and.Tobago",1965,1970,15.745,1270,1213.9393,0.0167632857956572,0.192336816598516,0.172678865914813
"T.and.Tobago",1970,1975,51.931,1308,873.8254,0.0543780104712042,0.166137431728693,0.105995586524473
"T.and.Tobago",1975,1980,83.5819999999999,4320,3262.6073,0.0830066806960952,0.470536978542642,0.357828170147759
"T.and.Tobago",1980,1985,98.4870000000001,-1065,-1921.2024,0.0903125409784203,-0.0788830457003185,-0.155180815552517
"T.and.Tobago",1985,1990,66,-1326,-1606.6198,0.0555088309503785,-0.106625924734641,-0.153608149388423
"T.and.Tobago",1990,1995,9,1078,789.815500000001,0.00717131474103586,0.097029702970297,0.0892185830008431
"T.and.Tobago",1995,2000,-12,3111,2577.2435,-0.00949367088607595,0.255251066622908,0.267282226091082
"T.and.Tobago",2000,2005,-15,6135,5107.7564,-0.0119808306709265,0.401006601738676,0.417995358720872
"Taiwan",1870,1875,38.75,76.77419354839,10.2785967741941,0.0165245202558635,0.0595148787196822,0.0186847363296388
"Taiwan",1875,1880,38.75,76.77419354838,10.278596774193,0.016255899318301,0.0561718196837332,0.018342020512606
"Taiwan",1880,1885,38.75,76.77419354839,10.2785967741939,0.0159958720330237,0.0531843575419016,0.0180116504505773
"Taiwan",1885,1890,38.75,76.7741935483898,10.278596774193,0.015744032503809,0.0504986208359874,0.017692970844296
"Taiwan",1890,1895,118.75,76.77419354839,10.2785967741939,0.0475,0.0480710967481335,0.0173853719650035
"Taiwan",1895,1900,175.25,76.77419354838,10.278596774193,0.0669212410501193,0.0458662555405622,0.0170882857608061
"Taiwan",1900,1905,307,-12.6451612903199,-51.313780645161,0.109878310665712,-0.00722314354155001,-0.0838764478181409
"Taiwan",1905,1910,175,771,205.4086,0.0564334085778781,0.44361334867664,0.366497140585557
"Taiwan",1910,1915,269,96,-31.0352,0.0821123321123321,0.0382622558788362,-0.0405226453994331
"Taiwan",1915,1920,176,597,125.6836,0.0496473906911142,0.229174664107486,0.171035839473691
"Taiwan",1920,1925,327,1311,254.3501,0.0878796022574577,0.409431605246721,0.295576728248711
"Taiwan",1925,1930,515,734,35.0299,0.127223320158103,0.162641258586306,0.0314205717878697
"Taiwan",1930,1935,616,1148,84.893,0.134998904229673,0.218791690489804,0.0738263298053207
"Taiwan",1935,1940,658,223,-100.9928,0.127051554354122,0.0348709929632525,-0.0817891626330667
"Taiwan",1940,1945,303,-3836,-680.7071,0.0519102278567757,-0.579631308552433,-0.600375850589733
"Taiwan",1945,1950,1316,4046,462.678,0.214332247557003,1.45434938892883,1.02115121679914
"Taiwan",1950,1955,1536,3864,273.2844,0.206008583690987,0.565905096660808,0.298419531051653
"Taiwan",1955,1960,1869,4005,164.1334,0.207851423487544,0.374579124579125,0.138036623815059
"Taiwan",1960,1965,1905,8414,457.1653,0.175398213792468,0.572497788664353,0.337842578386795
"Taiwan",1965,1970,1766,13757,726.6661,0.138336205545981,0.595257669508026,0.401394123894775
"Taiwan",1970,1975,1529,19692,984.5523,0.105216074869254,0.534121731582945,0.38807405549586
"Taiwan",1975,1980,1727,37003,1738.3203,0.107527551211008,0.654225601131542,0.4936202675281
"Taiwan",1980,1985,1360,35915,1502.0652,0.0764560377782775,0.383859004093498,0.285569464770423
"Taiwan",1985,1990,1024,70999,3176.4204,0.0534781700438688,0.548347981896538,0.469748510028787
"Taiwan",1990,1995,999,82238,3415.4985,0.0495240928019036,0.410211645226136,0.343667532773626
"Taiwan",1995,2000,962,90723.5,3518.5957,0.0454395163194936,0.32090090727411,0.263488673073435
"Taiwan",2000,2005,568.080000000002,59124.5,2182.2589,0.025666651606199,0.158324596955054,0.129338405681713
"Tanzania",1870,1875,343.4976875,181.94435,14.416225,0.140837712247141,0.403400755122262,0.0746745342367761
"Tanzania",1875,1880,343.4976875,181.94435,14.416225,0.123451136594818,0.28744516037197,0.0694857204277286
"Tanzania",1880,1885,343.4976875,181.94435,14.416225,0.109885630601611,0.223267886834823,0.0649711530509623
"Tanzania",1885,1890,343.4976875,181.94435,14.416225,0.0990062647644582,0.182517573818212,0.0610074299804562
"Tanzania",1890,1895,343.4976875,181.94435,14.416225,0.0900870795178565,0.15434660580044,0.0574995313478436
"Tanzania",1895,1900,343.497687499999,181.94435,14.416225,0.0826420945725745,0.133709065392377,0.0543731033852631
"Tanzania",1900,1905,343.4976875,181.94435,14.416225,0.0763337163656118,0.117939486834835,0.0515691297612658
"Tanzania",1905,1910,343.4976875,181.94435,14.416225,0.0709201200380148,0.10549720107727,0.0490401708283062
"Tanzania",1910,1915,343.4976875,181.94435,14.416225,0.0662235387224748,0.0954296410470029,0.0467476577084601
"Tanzania",1915,1920,343.497687499999,181.94435,14.416225,0.0621103702154449,0.0871161756731285,0.0446599114544953
"Tanzania",1920,1925,343.4976875,181.94435,14.416225,0.0584782636128919,0.0801351112443778,0.0427506703040941
"Tanzania",1925,1930,343.4976875,181.94435,14.4162250000001,0.0552474865315502,0.074189895699305,0.0409979792116816
"Tanzania",1930,1935,343.4976875,181.94435,14.416225,0.0523550041451801,0.0690659035207244,0.039383341783937
"Tanzania",1935,1940,343.497687499999,181.94435,14.416225,0.0497503256400701,0.0646039718349182,0.0378910650197084
"Tanzania",1940,1945,343.4976875,181.94435,14.416225,0.0473925317524771,0.0606835720550328,0.0365077475823428
"Tanzania",1945,1950,343.4976875,181.94435,14.416225,0.0452481092959302,0.0572117582036844,0.03522187621607
"Tanzania",1950,1955,1035.686,763.2049,36.1592,0.130522485155497,0.2270000150797,0.0853387558627441
"Tanzania",1955,1960,1289.043,585.0116,-0.758700000000033,0.143696248081234,0.141809277914688,-0.00164980367401522
"Tanzania",1960,1965,1610.759,1190.1961,37.9661,0.156999364403455,0.252676657483207,0.082694240343688
"Tanzania",1965,1970,1936.457,1946.6767,71.2762999999999,0.163133090915463,0.329914532521849,0.143389911046565
"Tanzania",1970,1975,2340.994,1845.8127,31.9109000000001,0.169552850830988,0.235218520299379,0.056145912618944
"Tanzania",1975,1980,2517.199,1523.0475,0.645899999999983,0.155884342095298,0.157127983580875,0.00107602027429435
"Tanzania",1980,1985,2953.372,221.901,-71.8285000000001,0.158229959268284,0.019784175323772,-0.119532198816003
"Tanzania",1985,1990,3595.85,2414.0136,20.2862,0.166332584497101,0.211052322985801,0.0383420505858323
"Tanzania",1990,1995,4538.618,1303.497,-39.9922999999999,0.180001859263582,0.0941017181634421,-0.0727965122300753
"Tanzania",1995,2000,3959.216,2538.503,15.477,0.133069910289759,0.167497179406258,0.0303840678096537
"Tanzania",2000,2005,4058.452,6695,120.8586,0.120385553942354,0.378376850909913,0.230270104664938
